"Amount_Hours","Amount_Dollars","Payment_Date","Departament_id","Worked_Hours_Type_id"
10,249.54,"20150620",3,20
453.38,13724.04,"20140621",3,19
18.5,458.5,"20140621",3,20
292.75,8777.87,"20190629",3,19
11,240.72,"20190629",3,20
187.9,6022.88,"20170603",3,19
17.8,381.59,"20170603",3,20
277.2,8709.78,"20180630",3,19
0,0,"20180630",3,21
20.35,459.43,"20180630",3,20
336.6,10169.85,"20160604",3,19
23.5,533.42,"20160604",3,20
438.45,13256.26,"20150606",3,19
18.05,383.66,"20150606",3,20
487.20000000000005,14153.81,"20140607",3,19
25.599999999999998,659.16,"20140607",3,20
223.35,7314.35,"20170701",3,19
1.05,21.46,"20170701",3,20
179.55,5695.99,"20190713",3,19
17,386.6,"20190713",3,20
254.25,7844.66,"20180714",3,19
47.65,1079.28,"20180714",3,20
393.41,12013.21,"20170715",3,19
22.5,580.46,"20170715",3,20
338.95,10003.99,"20160716",3,19
24,676.13,"20160716",3,20
381.4,11209.31,"20150718",3,19
3.5,183.81,"20150718",3,20
415.5,12501.34,"20140719",3,19
-8.4,-125.69,"20140719",3,20
354,10617.49,"20160702",3,19
-0.05,-0.71,"20160702",3,20
313.95,10126.25,"20190727",3,19
25.5,623.04,"20190727",3,20
295.85,9368.74,"20180728",3,19
22.55,600.75,"20180728",3,20
343.45,11347.24,"20170729",3,19
-11,-241.27,"20170729",3,20
299.25,9317.98,"20160730",3,19
14.5,379.37,"20160730",3,20
464,14093.29,"20150704",3,19
11,185.66,"20150704",3,20
253.42,7355.62,"20140705",3,19
33.2,544.36,"20140705",3,20
333.6,10231.73,"20150801",3,19
301.5,9890.3,"20190810",3,19
14.25,353.23,"20190810",3,20
318.6,10077.08,"20180811",3,19
0,0,"20180811",3,21
27.05,608.62,"20180811",3,20
413.6,13213.83,"20170812",3,19
13,354.21,"20170812",3,20
339.1,10707.92,"20160813",3,19
0.5,15.33,"20160813",3,20
136.7,4010.22,"20150815",3,19
5,70.75,"20150815",3,20
146,4545.09,"20140816",3,19
0.05,0.72,"20140816",3,20
409.6,12751.369999999999,"20140802",3,19
10.6,293.45,"20140802",3,20
240.1,7779.55,"20180825",3,19
19.55,462.45,"20180825",3,20
366.35,11493.34,"20170826",3,19
21.4,629.29,"20170826",3,20
158.35,4771.88,"20160827",3,19
274.1,8026.15,"20150829",3,19
4.8,78.34,"20150829",3,20
175.85,5375.21,"20140830",3,19
1.1,15.87,"20140830",3,20
279,7930.67,"20130831",3,19
0.7,16.13,"20130831",3,20
22.8,673.41,"20160910",3,19
12.5,245.21,"20160910",3,20
443.55,13182.82,"20150912",3,19
38,827.56,"20150912",3,20
-0.25,-6.89,"20140913",3,19
20.1,287.8,"20140913",3,20
-22.2,-438.53000000000003,"20130914",3,19
8,142.88,"20130914",3,20
122,4195.55,"20180922",3,19
18.5,493.57,"20180922",3,20
194.1,6190.98,"20170923",3,19
2.05,50.96,"20170923",3,20
21.55,706.81,"20160924",3,19
0.3,5.79,"20160924",3,20
405.9,12169.62,"20150926",3,19
2.05,58.41,"20150926",3,20
14,369.3,"20140927",3,19
-10.1,-141.96,"20140927",3,20
279.8,8184.93,"20130928",3,19
0.5,9.47,"20130928",3,20
139.85,4467.09,"20180908",3,19
40.5,1019.29,"20180908",3,20
28.65,912.64,"20170909",3,19
5,121.74,"20170909",3,20
-0.5,-16.87,"20171118",5,19
2,22.98,"20171118",5,20
2.5,88.13,"20171216",5,19
-2,-22.98,"20171202",5,20
2.5,82.2,"20141206",5,19
2,64.86,"20150214",5,19
2,22.98,"20170225",5,20
-2,-64.86,"20150228",5,19
2.6,91.65,"20180310",5,19
3,98.64,"20150314",5,19
3.5,98.91,"20190323",5,19
6.5,218.01,"20160326",5,19
2,22.98,"20170422",5,20
4.3,122.29,"20160409",5,19
-2,-22.98,"20170520",5,20
8.8,371.05,"20180630",5,19
2.1,28.58,"20190713",5,20
2.1,28.58,"20190727",5,20
0.5,16.87,"20170729",5,19
3.5,107.89,"20140705",5,19
3.08,41.92,"20190810",5,20
1.1,25.85,"20170812",5,20
2,60.45,"20130928",5,19
4585.7,139328.72,"20190112",7,19
990.25,41658.83000000001,"20190112",7,21
307.9,6221.94,"20190112",7,20
4763.700000000001,139599.79,"20180113",7,19
644.5,26653.560000000005,"20180113",7,21
313.05,6011.05,"20180113",7,20
3523.05,103262.17000000001,"20170114",7,19
75.25999999999999,1512.7,"20170114",7,20
1218.35,36907.36,"20160116",7,19
77.98,1735.8700000000001,"20160116",7,20
840.2,24530.97,"20150117",7,19
10.7,226.79000000000002,"20150117",7,20
1789.81,51254.21,"20140118",7,19
-1.3,-100.56,"20140118",7,20
1636.5,49460.78999999999,"20160102",7,19
77.35,1625.28,"20160102",7,20
4172.3,130386.09999999999,"20190126",7,19
827.5,36413.66,"20190126",7,21
163.5,3297.95,"20190126",7,20
3990.9500000000007,120063.24000000002,"20180127",7,19
620.75,25683.21,"20180127",7,21
197.19,3715.92,"20180127",7,20
3868.72,111802.76,"20170128",7,19
47.150000000000006,925.65,"20170128",7,20
1808.3899999999999,52490.340000000004,"20150103",7,19
80.2,1641.7899999999997,"20150103",7,20
894.8000000000001,27454.74,"20160130",7,19
39.95,777.77,"20160130",7,20
819.5,23969.47,"20150131",7,19
40.6,834.47,"20150131",7,20
2229.75,62675.920000000006,"20140104",7,19
165.8,3395.18,"20140104",7,20
2236.28,65996.04000000001,"20151010",7,19
103,2136.16,"20151010",7,20
2388.4,69713.59999999999,"20141011",7,19
82.4,1720.24,"20141011",7,20
1857.33,53770.93,"20131012",7,19
75,1554.1999999999998,"20131012",7,20
4997.3,153737.53,"20181020",7,19
1231.5,51098.49,"20181020",7,21
270.34999999999997,5654.04,"20181020",7,20
5761.35,174225.78,"20171021",7,19
1305.9,53694.2,"20171021",7,21
159.87,3380.04,"20171021",7,20
4294.24,124449.28,"20161022",7,19
65.25,1379.86,"20161022",7,20
1897.8,56698.229999999996,"20151024",7,19
87.60000000000001,1761.2600000000002,"20151024",7,20
3010.15,89669.09,"20141025",7,19
79.1,1656.61,"20141025",7,20
1946.2499999999998,57806.079999999994,"20131026",7,19
75.35,1540.6999999999998,"20131026",7,20
5132.65,154919.88999999998,"20181006",7,19
1276.75,53429.28999999999,"20181006",7,21
318.2,6726.09,"20181006",7,20
6000.35,180405.78,"20171007",7,19
322.85,6462.919999999999,"20171007",7,20
5343.399999999999,152882.62000000002,"20161008",7,19
113.2,2256.3599999999997,"20161008",7,20
5126.95,155675.48,"20181117",7,19
1142.65,47647.96,"20181117",7,21
206.1,4363.8,"20181117",7,20
5015.65,151358.81,"20171118",7,19
1127.15,46301.119999999995,"20171118",7,21
198.85000000000002,3981.13,"20171118",7,20
2532.25,74716.82999999999,"20161119",7,19
41.5,804.9,"20161119",7,20
1971.95,58845.83,"20151121",7,19
72.6,1461.29,"20151121",7,20
3066.4400000000005,89773.93,"20141122",7,19
26.25,536.28,"20141122",7,20
2193.25,64516.53,"20131123",7,19
84.9,1736.1599999999999,"20131123",7,20
5249.649999999999,158981.87999999998,"20181103",7,19
1105.9,45586.51,"20181103",7,21
238.20000000000002,4887.889999999999,"20181103",7,20
5352.099999999999,160256.29,"20171104",7,19
981.2,40069.3,"20171104",7,21
215.35000000000002,4210.81,"20171104",7,20
4432.95,127712.66,"20161105",7,19
115.53,2332.29,"20161105",7,20
1858.3,56113.11,"20151107",7,19
90.35,1973.0900000000001,"20151107",7,20
3106.5499999999997,90989.67,"20141108",7,19
107.25,2127.13,"20141108",7,20
1731.22,51567.299999999996,"20131109",7,19
50.35,1004.29,"20131109",7,20
4601.1,141849.07,"20181201",7,19
914.75,39797.26,"20181201",7,21
301.5,5821.41,"20181201",7,20
4685,143219.94,"20181215",7,19
1149,48138.14,"20181215",7,21
255.45999999999998,4810.99,"20181215",7,20
5400.3,161375,"20171216",7,19
1121.25,47061.36,"20171216",7,21
269.93,5412.79,"20171216",7,20
3697.7,108385.71,"20161217",7,19
137.9,2829.7200000000003,"20161217",7,20
1708.55,51058.42,"20151219",7,19
102.21,2067.52,"20151219",7,20
5647,168712.84,"20171202",7,19
1283.55,51848.39,"20171202",7,21
230.25,4840.72,"20171202",7,20
2642.3399999999997,77780.33000000002,"20141220",7,19
171.7,3357.13,"20141220",7,20
1694.3999999999999,48533.560000000005,"20131221",7,19
137.7,2742.34,"20131221",7,20
4867.449999999999,146116.54,"20181229",7,19
1153.9,47975.11,"20181229",7,21
319.5,6629.96,"20181229",7,20
4381.35,122893.44,"20161203",7,19
103.95,2244.65,"20161203",7,20
5077.799999999999,149208.29,"20171230",7,19
918.15,37032.759999999995,"20171230",7,21
268.45,5400.77,"20171230",7,20
3995.9999999999995,115711.93999999999,"20161231",7,19
154.6,3173,"20161231",7,20
2403.2999999999997,70917.09,"20151205",7,19
80.1,1565.5599999999997,"20151205",7,20
2423.8799999999997,70647.03,"20141206",7,19
136.10000000000002,2686.0299999999997,"20141206",7,20
1719.6499999999999,50670.259999999995,"20131207",7,19
88.4,1765.9399999999998,"20131207",7,20
1101.9499999999998,31754.79,"20140201",7,19
72.55,1484.39,"20140201",7,20
4572.45,137084.04,"20180210",7,19
694.9,28944.32,"20180210",7,21
225.4,4506.5199999999995,"20180210",7,20
4834.01,138356.67,"20170211",7,19
38.9,816.3499999999999,"20170211",7,20
1093.55,33209.66,"20160213",7,19
22.3,437.63,"20160213",7,20
979.7000000000002,29033.600000000002,"20150214",7,19
7,131.07,"20150214",7,20
1441.55,40775.38,"20140215",7,19
11.1,281.85,"20140215",7,20
5557.700000000001,172259.09,"20190223",7,19
1218.5,50269.49,"20190223",7,21
191.25,3990.89,"20190223",7,20
4114.65,125908.28,"20180224",7,19
785,32283.18,"20180224",7,21
166.33,3305.13,"20180224",7,20
4662.25,137828.19,"20170225",7,19
113.35000000000001,2284.1,"20170225",7,20
1544.1,46280.15,"20160227",7,19
43.45,844.51,"20160227",7,20
1249.08,36809.9,"20150228",7,19
31.400000000000002,703.92,"20150228",7,20
4281.45,132982.37,"20190209",7,19
898,39484.55,"20190209",7,21
189.98000000000002,3763.9700000000003,"20190209",7,20
1531.4500000000003,44416.67,"20140301",7,19
21.15,420.07,"20140301",7,20
3905.45,118076.75,"20180310",7,19
720.9,30764.23,"20180310",7,21
158.78,3202.5200000000004,"20180310",7,20
5208.25,154754.06000000003,"20170311",7,19
128.14999999999998,2773.2900000000004,"20170311",7,20
1507.3999999999999,45779.549999999996,"20160312",7,19
34.55,711.94,"20160312",7,20
1238.05,36211.63,"20150314",7,19
114.5,2438.8799999999997,"20150314",7,20
1665.1999999999998,48796.27,"20140315",7,19
43.35,839.29,"20140315",7,20
5152.400000000001,162172.41999999998,"20190323",7,19
1066.5,43531.130000000005,"20190323",7,21
208.99,4247.13,"20190323",7,20
4262.75,128362.21999999999,"20180324",7,19
866,36240.88,"20180324",7,21
185.55,3909.4,"20180324",7,20
5264.9,154007.09,"20170325",7,19
154.10000000000002,3347.43,"20170325",7,20
1695.75,52110.229999999996,"20160326",7,19
28.950000000000003,632.05,"20160326",7,20
1315.85,37900.03,"20150328",7,19
38.95,824,"20150328",7,20
1729.4,49474.43000000001,"20140329",7,19
71.5,1456.08,"20140329",7,20
5020.2699999999995,157468.6,"20190309",7,19
998.75,41811.719999999994,"20190309",7,21
215.64999999999998,4212.900000000001,"20190309",7,20
2061.85,60410.64,"20150411",7,19
81.5,1620.42,"20150411",7,20
2547.7000000000003,75282.7,"20140412",7,19
98.1,1976.83,"20140412",7,20
5371.450000000002,165424.12,"20190420",7,19
1077,43444.520000000004,"20190420",7,21
316.95,6301.54,"20190420",7,20
5092,151341.99000000002,"20180421",7,19
891.15,36259.42,"20180421",7,21
217.39999999999998,4243.349999999999,"20180421",7,20
5721.15,165842.13,"20170422",7,19
201.5,3660.76,"20170422",7,20
2752.4,82226.51000000001,"20160423",7,19
61,1291.2700000000002,"20160423",7,20
2141.15,63498.21000000001,"20150425",7,19
72.85000000000001,1564.62,"20150425",7,20
2061.4,59110.54,"20140426",7,19
49.699999999999996,1024.26,"20140426",7,20
5185.799999999998,159737.87000000002,"20190406",7,19
1085,43640.049999999996,"20190406",7,21
260.3,5312.8099999999995,"20190406",7,20
4740.1,140413.77,"20180407",7,19
869.75,34996.26,"20180407",7,21
186.75,3612.94,"20180407",7,20
6151.25,179341.68,"20170408",7,19
228.60000000000002,4471.81,"20170408",7,20
1948.2500000000002,57515.00000000001,"20160409",7,19
61.2,1282.23,"20160409",7,20
2619.95,77358.62,"20140510",7,19
101.1,2205.5299999999997,"20140510",7,20
6130.45,188064.06,"20190518",7,19
1321.25,51050.67,"20190518",7,21
324.45000000000005,7189.88,"20190518",7,20
5390.15,160229.62000000002,"20180519",7,19
1160.5,45951.71000000001,"20180519",7,21
278.96,5444.18,"20180519",7,20
4292.9,128005.85,"20170520",7,19
114.05000000000001,2315.2,"20170520",7,20
3178.2000000000003,94050.34999999999,"20160521",7,19
103.4,2044.83,"20160521",7,20
2244.4,65898.01000000001,"20150523",7,19
49.25,1009.94,"20150523",7,20
1667.9,47893.21,"20140524",7,19
75.95,1515.5900000000001,"20140524",7,20
5159.05,159579.62000000002,"20190504",7,19
1153.75,46527.380000000005,"20190504",7,21
347.46999999999997,7891.62,"20190504",7,20
1.2,38.75,"20190504",7,22
5685.05,169853.37,"20180505",7,19
1311.1,53664.5,"20180505",7,21
371.2,7168.530000000001,"20180505",7,20
6117.1,180866.08000000002,"20170506",7,19
261.95,5630.9,"20170506",7,20
4118.549999999999,123024.86999999998,"20160507",7,19
171.76999999999998,3532.37,"20160507",7,20
3040.3999999999996,91942.26000000001,"20150509",7,19
100.63,2205.6299999999997,"20150509",7,20
5802.55,178640.06,"20190601",7,19
1343.75,52327.880000000005,"20190601",7,21
382,8296.97,"20190601",7,20
5343,164525.39,"20190615",7,19
1172.9,47157.689999999995,"20190615",7,21
238.89,5271.3099999999995,"20190615",7,20
5597.049999999999,168650.06000000003,"20180616",7,19
1115.75,45069.95,"20180616",7,21
313.74999999999994,6330.280000000001,"20180616",7,20
5481.900000000001,162384.93000000002,"20170617",7,19
152.25,2861.03,"20170617",7,20
4857.35,141749.27,"20160618",7,19
54.300000000000004,1103.99,"20160618",7,20
5388.5,161061.83000000002,"20180602",7,19
1296.25,52404.35,"20180602",7,21
292.56,5736.94,"20180602",7,20
3047.5000000000005,88970.74,"20150620",7,19
88.4,1812.22,"20150620",7,20
1854.2499999999998,55037.340000000004,"20140621",7,19
67.25,1384.83,"20140621",7,20
5181.45,158263.74999999997,"20190629",7,19
1305.25,54013.630000000005,"20190629",7,21
259.59999999999997,5561.83,"20190629",7,20
4286.500000000001,127097.13,"20170603",7,19
160.75000000000003,3176.8500000000004,"20170603",7,20
5843.55,175009.36,"20180630",7,19
1494.75,60451.479999999996,"20180630",7,21
143.68,2987.92,"20180630",7,20
4253.549999999999,123693.11,"20160604",7,19
60.74999999999999,1260.9599999999998,"20160604",7,20
2522.1499999999996,73098.74999999999,"20150606",7,19
48.9,945.2800000000001,"20150606",7,20
1348.45,38766.65,"20140607",7,19
80.3,1654.77,"20140607",7,20
5787.099999999999,170386.86000000004,"20170701",7,19
240.54999999999998,4886.51,"20170701",7,20
5006.45,153938.90000000002,"20190713",7,19
1434.25,60247.909999999996,"20190713",7,21
254.65,5311.400000000001,"20190713",7,20
5631.5,168306.4,"20180714",7,19
1372,55222.07,"20180714",7,21
253.09999999999997,5247.42,"20180714",7,20
6350.699999999999,188170.66,"20170715",7,19
218.45000000000002,4597.18,"20170715",7,20
4845.6900000000005,141232.28,"20160716",7,19
73.29999999999998,1500.8300000000002,"20160716",7,20
2771.5499999999997,80201.93,"20150718",7,19
56.46,1152.6699999999998,"20150718",7,20
2615.5499999999997,76681.7,"20140719",7,19
101.05,2104.69,"20140719",7,20
4504.349999999999,132758.36,"20160702",7,19
139.35,2770.88,"20160702",7,20
4701.8,146884.61,"20190727",7,19
1067.55,45518.35,"20190727",7,21
264.75,5726.779999999999,"20190727",7,20
4672.099999999999,144111.15000000002,"20180728",7,19
1216.5,52039.06999999999,"20180728",7,21
259.54,5128.4400000000005,"20180728",7,20
6170.1,185503.24,"20170729",7,19
164.04999999999998,3244.13,"20170729",7,20
4532.2,134015.27000000002,"20160730",7,19
67.8,1382.08,"20160730",7,20
3097.35,88020,"20150704",7,19
112.44,2202.06,"20150704",7,20
2130.5,63109.65000000001,"20140705",7,19
117.94999999999999,2407.55,"20140705",7,20
2085.55,60552.42,"20150801",7,19
67.95,1318.07,"20150801",7,20
4982.9,156283.2,"20190810",7,19
1203.25,49246.170000000006,"20190810",7,21
301.20000000000005,6878.210000000001,"20190810",7,20
4596.250000000001,142027.18000000002,"20180811",7,19
948.75,40247.7,"20180811",7,21
255.7,5322.91,"20180811",7,20
5808.58,173934.52000000002,"20170812",7,19
116.55000000000001,2258.8,"20170812",7,20
3373.29,100500.37000000001,"20160813",7,19
61.1,1264.51,"20160813",7,20
2342.2,68927.29000000001,"20150815",7,19
52.94,1091.17,"20150815",7,20
2190.6000000000004,64292.96,"20140816",7,19
87.85,1822.12,"20140816",7,20
2322.84,68208.76,"20140802",7,19
75.8,1530.78,"20140802",7,20
4779.9,147745.95,"20180825",7,19
1172.75,48884.740000000005,"20180825",7,21
333.65,6702.039999999999,"20180825",7,20
5605.5,166838.86,"20170826",7,19
192.45,3819.1,"20170826",7,20
3287.8999999999996,97416.87,"20160827",7,19
102,2177.5399999999995,"20160827",7,20
1461.3999999999999,43435.76,"20150829",7,19
30.650000000000002,725.31,"20150829",7,20
2032.84,59025.5,"20140830",7,19
39.6,816.09,"20140830",7,20
2471.55,73220.88,"20130831",7,19
28.75,600.2600000000001,"20130831",7,20
2745.05,79339.81999999999,"20160910",7,19
98.94999999999999,2057.79,"20160910",7,20
1748.3999999999999,51378.270000000004,"20150912",7,19
79.45,1648.4200000000003,"20150912",7,20
2518.42,73437.06,"20140913",7,19
178.7,3608,"20140913",7,20
2183.18,64655.34,"20130914",7,19
60.95,1206.06,"20130914",7,20
4622.75,140554.87,"20180922",7,19
965.75,42082.36,"20180922",7,21
181.05,3531.3499999999995,"20180922",7,20
5588.25,166302.79,"20170923",7,19
243.2,5141.570000000001,"20170923",7,20
5351.550000000001,153520.83,"20160924",7,19
108.53999999999999,2331.1,"20160924",7,20
2206.7000000000003,65090.67,"20150926",7,19
65.9,1334.7799999999997,"20150926",7,20
2911.55,84909.70999999999,"20140927",7,19
100,2071.79,"20140927",7,20
1687.2200000000003,49104.340000000004,"20130928",7,19
27.4,548.4799999999999,"20130928",7,20
4809.6,147852.88,"20180908",7,19
1121,46279.81,"20180908",7,21
351.37,7152.290000000001,"20180908",7,20
5695.500000000001,168101.67,"20170909",7,19
259.25,5058.16,"20170909",7,20
0.5,10.91,"20190112",9,20
2.1,68.13,"20170114",9,19
0.7,15.21,"20170114",9,20
14,471.33,"20160116",9,19
5.2,156.26,"20150117",9,19
0.05,1.03,"20150117",9,20
0.2,3.73,"20160102",9,19
-2.5,-53.33,"20160102",9,20
3,109.08,"20190126",9,19
4.1,106.41,"20190126",9,20
3.5,120.49,"20180127",9,19
0.5,16.35,"20170128",9,19
6,95.96,"20170128",9,20
6,123.6,"20150103",9,20
5.25,206.60999999999999,"20160130",9,19
5.2,132.69,"20160130",9,20
21.2,607.73,"20150131",9,19
3.8,86.1,"20150131",9,20
62.3,1744.3899999999999,"20151010",9,19
1.1,23.03,"20151010",9,20
21.8,715.1499999999999,"20141011",9,19
4.55,117.15,"20141011",9,20
31.3,964.1800000000001,"20181020",9,19
7.699999999999999,253.63,"20171021",9,19
85.55,2880.0200000000004,"20161022",9,19
42.7,1417.31,"20151024",9,19
0,1.1,"20151024",9,20
35.6,1122.8300000000002,"20141025",9,19
2.3,68.47,"20181006",9,19
4.5,141.77,"20171007",9,19
55.5,1752.5700000000002,"20161008",9,19
25.099999999999998,908.02,"20181117",9,19
4.8,146.70999999999998,"20171118",9,19
8.3,252.26,"20161119",9,19
44.3,1439.92,"20151121",9,19
10.5,341.53,"20141122",9,19
0.1,3.87,"20181103",9,19
10.5,328.57,"20171104",9,19
25.599999999999998,845.5600000000001,"20161105",9,19
22.4,793.8199999999999,"20151107",9,19
1.1,24.61,"20151107",9,20
54.9,1763.98,"20141108",9,19
1,17.22,"20141108",9,20
7.6,268.07000000000005,"20181201",9,19
8.2,325.93,"20181215",9,19
9,281.29,"20161217",9,19
-0.1,-2.44,"20161217",9,20
6.5,223.47,"20151219",9,19
-3.1,-63.120000000000005,"20151219",9,20
3,65.3,"20171202",9,19
0.1,2.53,"20171202",9,20
27.9,861.26,"20141220",9,19
1.5,45.12,"20141220",9,20
-1.7,-57.35,"20161203",9,19
0.1,2.44,"20161203",9,20
0.5,12.52,"20161231",9,20
10,353.25,"20151205",9,19
6.6,138.67,"20151205",9,20
20,594.9,"20141206",9,19
3.1,65.96000000000001,"20141206",9,20
7.6,256.78,"20180210",9,19
13.6,445.4,"20170211",9,19
0.1,2.48,"20170211",9,20
11.3,431,"20160213",9,19
71.2,2217.09,"20150214",9,19
4.6,89.87,"20150214",9,20
4.6,126.41,"20190223",9,19
3,107.58000000000001,"20180224",9,19
4.2,136.41,"20170225",9,19
0.5,10.48,"20170225",9,20
7.2,256.64,"20160227",9,19
72.9,2334.21,"20150228",9,19
1.55,28.98,"20150228",9,20
4,131.07999999999998,"20190209",9,19
16.8,557.53,"20180310",9,19
6.8999999999999995,218.52,"20170311",9,19
0.5,10.25,"20170311",9,20
70.89999999999999,2243.71,"20150314",9,19
3.19,69.92,"20150314",9,20
26.1,975.8600000000001,"20190323",9,19
3.6,123.78,"20180324",9,19
11.299999999999999,372.82000000000005,"20170325",9,19
0.5,10.1,"20170325",9,20
34.6,1141.1299999999999,"20160326",9,19
170,5106.01,"20150328",9,19
14.6,605.58,"20190309",9,19
166.3,5084.89,"20150411",9,19
4,82.4,"20150411",9,20
8.5,308.51,"20190420",9,19
19.7,623.79,"20180421",9,19
5.6,147,"20170422",9,19
9.1,265.51,"20160423",9,19
84.8,2735.78,"20150425",9,19
-4,-82.4,"20150425",9,20
7,229.01,"20190406",9,19
-1.6,-50.38,"20180407",9,19
1.9,69.44,"20170408",9,19
0.05,0.88,"20160409",9,20
1,33.95,"20190518",9,19
3.8,135.85,"20180519",9,19
1.1,34.82,"20170520",9,19
0.5,10.41,"20170520",9,20
4.4,101.29,"20160521",9,19
0.1,1.38,"20160521",9,20
95.2,2966.3500000000004,"20150523",9,19
0.6000000000000001,11.660000000000002,"20150523",9,20
10.6,410.01,"20190504",9,19
15.1,519.86,"20180505",9,19
12.6,422.95,"20170506",9,19
16.5,450.16,"20160507",9,19
0.5,10.05,"20160507",9,20
101.3,3238.3999999999996,"20150509",9,19
4.55,95.29,"20150509",9,20
1,28.96,"20190601",9,19
0.5,12.92,"20190601",9,20
13.8,467.47,"20190615",9,19
18.5,626.4,"20180616",9,19
1.8,59.410000000000004,"20170617",9,19
13,428.21000000000004,"20180602",9,19
3,76.74,"20180602",9,20
121,3857.11,"20150620",9,19
3.7,77.98,"20150620",9,20
3.7,143.36,"20190629",9,19
0.1,2.16,"20170603",9,19
1.4000000000000001,29.27,"20170603",9,20
2.5,80.96000000000001,"20180630",9,19
8.5,242.67000000000002,"20160604",9,19
5.25,86.22,"20160604",9,20
59.3,1903.2399999999998,"20150606",9,19
30.15,644.02,"20150606",9,20
3.5,112.98,"20170701",9,19
2.4,63.24,"20190713",9,20
7.5,251.8,"20180714",9,19
3,68.03,"20180714",9,20
1,32.07,"20170715",9,19
51,1585.52,"20160716",9,19
18.4,448.53999999999996,"20160716",9,20
80.6,2412.7,"20150718",9,19
0.45,9.02,"20150718",9,20
3.8000000000000003,117.73,"20160702",9,19
0.2,4.67,"20160702",9,20
19.5,741.23,"20190727",9,19
6.6,233.4,"20180728",9,19
6,132.42,"20180728",9,20
1.5000000000000002,42.9,"20170729",9,19
67.89999999999999,2241.46,"20160730",9,19
0.55,12.77,"20160730",9,20
24.400000000000002,820.5600000000001,"20150704",9,19
11.8,250.18,"20150704",9,20
132.9,3933.6500000000005,"20150801",9,19
3.5,82.43,"20150801",9,20
2.3,90.91,"20190810",9,19
13.1,402.77,"20180811",9,19
11.4,398.02,"20170812",9,19
100.2,3286.33,"20160813",9,19
5,108.8,"20160813",9,20
110.1,3459.3,"20150815",9,19
0.1,2.53,"20150815",9,20
37.4,1263.7300000000002,"20140816",9,19
0.2,6.5,"20170826",9,19
115.9,3849.52,"20160827",9,19
0.05,1.03,"20160827",9,20
93.39999999999999,2908.43,"20150829",9,19
0.7,16.45,"20150829",9,20
9.7,301.7,"20140830",9,19
0.4,9.64,"20140830",9,20
51,1703.8,"20160910",9,19
27,559.64,"20160910",9,20
24.5,710.69,"20150912",9,19
12.7,272.2,"20150912",9,20
16.6,517.97,"20140913",9,19
1.35,29.14,"20140913",9,20
2.1,87.39999999999999,"20180922",9,19
10.6,355.67999999999995,"20170923",9,19
-1,-24.52,"20170923",9,20
127.9,4227.24,"20160924",9,19
98.9,2970.7799999999997,"20150926",9,19
4.2,94.7,"20150926",9,20
0.09999999999999964,78.35999999999999,"20140927",9,19
3.5,84.38,"20140927",9,20
7.3999999999999995,238.10999999999999,"20180908",9,19
5.300000000000001,157.84,"20170909",9,19
2,45.9,"20170909",9,20
0.2,5.97,"20170114",10,20
2.1,80.64,"20160116",10,19
17.7,519.83,"20140118",10,19
0.1,1.98,"20140118",10,20
1.7,58.55,"20170128",10,19
1.6,29.71,"20150103",10,20
0.1,2.66,"20160130",10,19
1.6,28.52,"20140104",10,20
2.1,43.86,"20141011",10,20
3.7,160.01,"20181020",10,19
0.05,1.17,"20181020",10,20
3.4,122.54,"20141025",10,19
1.6,67.28,"20161008",10,19
5.5,237.85,"20181117",10,19
0.5,12.05,"20181117",10,20
2,70.11,"20151121",10,19
2.7,92.79,"20141122",10,19
4.4,190.28,"20181103",10,19
0.1,2.88,"20181103",10,20
0.1,3.37,"20171104",10,19
1.5,63.59,"20161105",10,19
1.7,52.91,"20141108",10,19
8.7,232.94,"20131109",10,19
0.05,1.44,"20181201",10,20
12.75,413.67,"20171216",10,19
0.5,15.38,"20161217",10,19
4,140.22,"20151219",10,19
2,71.52,"20171202",10,19
-0.3,-8.15,"20141220",10,20
1,23.37,"20151205",10,20
1.1,33.67,"20141206",10,19
0.65,14.75,"20141206",10,20
2.5,82.58,"20131207",10,19
-0.6,-14.75,"20131207",10,20
3,89.01,"20140201",10,19
1.4,29.14,"20140201",10,20
4.5,134.33,"20170211",10,19
0.2,6.03,"20160213",10,19
5,143.48,"20150214",10,19
1.4,41.54,"20140215",10,19
0.1,1.98,"20140215",10,20
0.1,3.02,"20160227",10,19
5,167.93,"20190209",10,19
5.1,168.12,"20140301",10,19
0.8,28.04,"20160312",10,19
3.1,88.95,"20150314",10,19
0.2,5.93,"20140315",10,19
0.3,5.93,"20140315",10,20
1.4,59.53,"20190323",10,19
3.5,119.55,"20170325",10,19
0.5,16.17,"20150328",10,20
4.9,160.17,"20140329",10,19
0.1,1.98,"20140329",10,20
-0.5,-16.17,"20150411",10,20
5,165.15,"20140412",10,19
0.1,2.46,"20140412",10,20
5.7,177.89,"20180421",10,19
0.05,1.22,"20180421",10,20
0.9,36.61,"20170422",10,19
1.6,51.86,"20160423",10,19
0.5,13.47,"20140426",10,20
3.4,113.36,"20180407",10,19
0.2,8.14,"20170408",10,19
3.5,109.1,"20140510",10,19
1.5,50.24,"20190518",10,19
1,32.93,"20170520",10,19
4.6,139.38,"20140524",10,19
-1.2,-39.69,"20180505",10,19
1,33.11,"20190615",10,19
10,316.13,"20170617",10,19
17.3,509.72,"20150620",10,19
7.5,251.85,"20140621",10,19
-2.3,-93.57,"20170603",10,19
8,294.58,"20180630",10,19
